"longitude","latitude","attack_type","location_description","nearest_country","eez_country","shore_distance","shore_longitude","shore_latitude","attack_description","vessel_name","vessel_type","vessel_status","data_source"
103.51666666667,1.1166666666667,"Boarded","Around 6.4nm SE of Pulau Karimun Kecil","IDN","IDN",12.4717790636734,103.42839603,1.04718659100007,"09.09.2015: 0500 LT: Posn: 01:07.0N – 103:31.0E, Around 6.4nm SE of Pulau Karimun Kecil, Indonesia.
Chief officer onboard a container ship underway noticed the duty engineer laying on the floor bound and gagged with mouth bleeding. Alarm raised. Upon searching the vessel it was noticed that robber had boarded unnoticed, stole ship’s spares and escaped.",NA,"Container",NA,"imb"
103.9,1.07055555555556,"Boarded","PT Dharma Sentosa Marindo Yard, Pulau Batam","IDN","IDN",0.76141056985318,103.906748894,1.07168203300006,"12.09.2015: 0500 LT: Posn: 01:04.14N – 103:54.23E, PT Dharma Sentosa Marindo Yard, Pulau Batam, Indonesia.
Three robbers boarded a berthed tug. One robber armed with a sword and knife stood guard while the other two started stealing ship’s stores. The cook noticed the robbers and was threatened with the knife and ordered to retreat into the accommodation. Alarm raised and the robbers escaped. Authorities informed.",NA,"Tug","Berthed","imb"
103.51666666667,1.1,"Boarded","Around 6.6nm ESE of Pulau Karimun Kecil","IDN","IDN",11.4095487227494,103.431407097,1.04271067900004,"16.09.2015: 0420 LT: Posn: 01:06N - 103:31E, Around 6.6nm ESE of Pulau Karimun Kecil, Indonesia.
Duty lookout onboard a bulk carrier underway noticed a speed boat alongside the ship. Alarm raised, crew mustered and SSAS activated. The robbers entered the engine room, tied up the Duty Oiler and escaped with ship’s engine spares.",NA,"Bulk Carrier",NA,"imb"
103.55,1.11666666666667,"Boarded","Around 6nm WSW of Pulau Nipah","IDN","IDN",15.5273158950636,103.431407097,1.04271067900004,"19.09.2015: 0420 LT: Posn: 01:07N -103:33E, Around 6nm WSW of Pulau Nipah, Indonesia.
Five robbers armed with knives boarded an anchored tanker. The duty officer called the deck patrol AB via the walkie talkie. As no response was received the duty officer raised the alarm and crew mustered. The crew noticed the robbers exiting from the accommodation block and escaping. Upon searching the vessel the duty AB was found tied near the aft mooring winches. Engine room spares stolen. Incident reported to the local authority.",NA,"Crude Tanker","Anchored","imb"
103.41666666667,1.1836111111111,"Boarded","Around 1.92nm NE of Pulau Karimun Kecil","IDN","IDN",6.61117417043413,103.389821811,1.13027578300006,"20.09.2015: 0400 LT: Posn: 01:11.1N – 103:25.0E, Around 1.92nm NE of Pulau Karimun Kecil, Indonesia.
Three robbers armed with a bolo boarded a bulk carrier underway. They entered the engine room, stole ship's properties and escaped. Duty crew sighted the robbers, raised the alarm and crew mustered. VTIS Singapore was informed. A naval vessel was observed in the vicinity.",NA,"Bulk Carrier",NA,"imb"
103.68333333333,1.0666666666667,"Attempted","Around 3.09nm SW of Pulau Takong Kecil","IDN","IDN",18.6890743468308,103.8388778,1.00299713700008,"20.09.2015: 2320 LT: Posn: 01:04N - 103:41E, Around 3.09nm SW of Pulau Takong Kecil, Indonesia.
Alert crew onboard a bulk carrier underway noticed a speed boat with eight persons approaching. Alarm raised, crew mustered, VTIS informed and anti-piracy measures deployed. As the boat came alongside the Master commenced manoeuvring resulting in the robbers aborting and moving away.  Naval vessels in the vicinity were dispatched to assist the vessel.",NA,"Bulk Carrier",NA,"imb"
98.750277777778,3.9336111111111,"Boarded","Belawan Anchorage","IDN","IDN",8.44773718532337,98.6766198010001,3.91454693300005,"25.09.2015: Posn: 03:56.1N – 098:45.6E, Belawan Anchorage, Indonesia.
Robbers boarded an anchored product tanker unnoticed. All crew mustered and a search was carried out. Ship’s stores and engine spares were reported stolen. Incident reported to local agents.",NA,"Product Tanker","Anchored","imb"
101.5,1.7027777777778,"Boarded","Dumai Anchorage","IDN","IDN",2.73274137076801,101.494476759,1.67869700700004,"29.09.2015: 0220 LT: Posn: 01:42.10N - 101:30.53E, Dumai Anchorage, Indonesia.
Four robbers armed with machetes boarded a product tanker at anchor. Hearing the intrusion alarm the OOW contacted the duty crew to check. When the aft crew did not reply the AB keeping watch on the forecastle was instructed to investigate. The aft duty crew was found gagged and tied up. Alarm was raised and crew alerted. Seeing the alerted crew the robbers escaped without stealing anything. Attempts to contact port control were futile.",NA,"Product Tanker",NA,"imb"
98.8166666666671,3.9333333333333,"Boarded","Belawan Anchorage","IDN","IDN",14.4324357708604,98.7002687980001,3.87530434500007,"05.10.2015: 0705 LT: Posn: 03:56.00N – 098:49.05E, Belawan Anchorage, Indonesia.
A fishing boat saw five intruders boarding an anchored product tanker and immediately notified the tanker. Alarm raised, fog horn sounded and crew mustered. The robbers threatened the approaching crew with long knives and escaped empty handed.",NA,"Product Tanker","Anchored","imb"
106.883333333333,-6.02444444444444,"Boarded","Tanjung Priok Anchorage","IDN","IDN",10.0198981233073,106.837738477,-6.10271575299993,"05.10.2015: 0001 – 0500 LT: Posn: 06:01.28S – 106:53.52E, Tanjung Priok Anchorage, Indonesia.
Unnoticed, robbers boarded an anchored general cargo ship in the early morning. They entered into the engine room workshop, stole ship’s properties and escaped. The theft was noticed by the duty crew during routine rounds.",NA,"General Cargo","Anchored","imb"
103.583333333333,1.08388888888889,"Boarded","Around 5.57nm SW of Pulau Nipah","IDN","IDN",17.4750519396887,103.443125847,1.01276276200008,"09.10.2015: 0515 LT: Posn: 01:05.2N – 103:35.0E, Around 5.57nm SW of Pulau Nipah, Indonesia.
Three robbers armed with bolos boarded a bulk carrier underway and entered the engine room. Master raised the alarm and crew mustered on the bridge and informed the authorities. The robbers escaped with stolen engine spares. After dropping anchor, the Authorities boarded the ship for investigation.",NA,"Bulk Carrier",NA,"imb"
103.518611111111,1.11777777777778,"Boarded","Around 6.3nm East of Pulau Karimun Kecil","IDN","IDN",12.7179929089643,103.42839603,1.04718659100007,"15.10.2015: 0320 LT: Posn: 01:07N - 103:31E, Around 6.3nm East of Pulau Karimun Kecil, Indonesia. 
3/E noticed four robbers armed with long knives opening the aft door to the engine room workshop. 3/E and Junior Engineer were taken hostage and their hands tied up. The robbers stole their personal belongings and spare parts and escaped. Junior Engineer managed to free himself and alerted the other crew members. A search was carried.",NA,"LPG Tanker",NA,"imb"
103.5,1.1166666666667,"Attempted","Around 6nm East of Pulau Karimun Kecil","IDN","IDN",11.0696638605101,103.42839603,1.04718659100007,"15.10.2015: 0120 LT: Posn: 01:07N - 103:30E, Around 6nm East of Pulau Karimun Kecil, Indonesia.
Duty crew onboard a bulk carrier underway noticed a speed boat approaching the ship. Alarm raised, crew mustered and search light directed towards the speedboat. Seeing the crew alertness, the robbers aborted and move away.",NA,"Bulk Carrier",NA,"imb"
103.43333333333,1.1691666666667,"Boarded","Around 2.85nm NE of Pulau Karimun Kecil","IDN","IDN",6.47648487481393,103.389821811,1.13027578300006,"15.10.2015: 0540 LT: Posn: 01:10.9N – 103:26.4E, Around 2.85nm NE of Pulau Karimun Kecil, Indonesia.
Six robbers in a small boat boarded a tanker underway using hooks attached with ropes. Two of the robbers entered the engine room and were spotted by the 2/E. One of the robbers threatened the 2/E with a long knife and signalled him to be quiet or he would cut his throat. The 2/E escaped and raised the alarm. Crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped. Nothing was reported stolen. VTIS Singapore informed. Authorities boarded the tanker for investigation.",NA,"Crude Tanker",NA,"imb"
103.533333333333,1.10222222222222,"Boarded","Around 7.57nm ENE of Pulau Karimun Besar","IDN","IDN",13.1148017813966,103.431407097,1.04271067900004,"22.10.2015: 0530 LT: Posn: 01:06.8N – 103:32.0E, Around 7.57nm ENE of Pulau Karimun Besar, Indonesia.
Three robbers armed with long knives boarded a bulk carrier underway using a rope ladder. Duty oiler sighted the robbers in the Engine Room Store and immediately informed the bridge. The Master raised the alarm followed by PA announcement. Upon hearing the alarm and seeing the alerted crew, the robbers escaped with stolen ship’s stores. VTIS Singapore informed. An Indonesian naval vessel approached the bulk carrier for assistance. Upon arrival Singapore the Coast Guard boarded for investigation.",NA,"Bulk Carrier",NA,"imb"
98.7833333333333,3.88333333333333,"Boarded","Around 8nm NE of Belawan Anchorage","IDN","IDN",9.26827938552472,98.7002687980001,3.87530434500007,"22.10.2015: 0516 LT: Posn: 03:53N - 098:47E, Around 8nm NE of Belawan Anchorage, Indonesia.
Robbers boarded an anchored tanker unnoticed using a rope attached to a hook. Duty crew on routine rounds noticed the open forecastle door and raised the general alarm. A search was carried out and nothing found stolen. Incident reported to port control.",NA,"Chemical Tanker","Anchored","imb"
103.516666666667,1.12083333333333,"Attempted","Around 6.50nm ESE of Pulau Karimun Kecil","IDN","IDN",12.7607488937257,103.42839603,1.04718659100007,"22.10.2015: 0345 LT: Posn: 01:07.15N – 103:31.00E, Around 6.50nm ESE of Pulau Karimun Kecil, Indonesia.
Four persons in a small boat approached and attempted to board a bulk carrier underway. Master raised the general alarm. CSO and Singapore Coast Guard informed. A coast guard vessel was seen approaching the vessel in response to the call.",NA,"Bulk Carrier",NA,"imb"
114.433333333333,-3.7,"Boarded","Taboneo Anchorage","IDN","IDN",18.9857383194091,114.536875847,-3.56340911299992,"03.11.2015: 0205 LT: Posn: 03:42S - 114:26E, Taboneo Anchorage, Indonesia.
Three robbers boarded an anchored bulk carrier via the anchor chain. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",NA,"Bulk Carrier","Anchored","imb"
98.8166666666667,3.93333333333333,"Boarded","Belawan Anchorage","IDN","IDN",14.4324357708226,98.7002687980001,3.87530434500007,"06.11.2015: 1505 LT: Posn: Belawan Anchorage, Indonesia.
Two robbers boarded an anchored container ship. Duty crew on routine rounds noticed the robbers and raised the alarm. Upon hearing the alarm, the robbers escaped. Nothing reported stolen.",NA,"Container","Anchored","imb"
98.75,3.93333333333333,"Boarded","Belawan Outer Anchorage","IDN","IDN",8.41022811318008,98.6766198010001,3.91454693300005,"12.11.2015: 0720 LT: Posn: 03:56N - 098:45E, Belawan Outer Anchorage, Indonesia.
Two robbers boarded an anchored bulk carrier via the hawse pipe. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.",NA,"Bulk Carrier","Anchored","imb"
106.916666666667,-5.84166666666667,"Boarded","Berth 115, Tanjung Priok Port, Jakarta","IDN","IDN",14.7377306329518,107.021250847,-5.92408619599991,"13.11.2015: 0215 LT: Berth 115, Tanjung Priok Port, Jakarta, Indonesia.
Five robbers armed with knives boarded a berthed bulk carrier during cargo operations. They were noticed by the crew who raised the alarm. Seeing the alerted crew the robbers escaped with stolen ship’s properties.",NA,"Bulk Carrier","Berthed","imb"
98.7833333333333,3.95027777777778,"Boarded","Belawan Anchorage","IDN","IDN",12.4031744405342,98.7002687980001,3.87530434500007,"08.12.2015: 1355 LT: Posn: 03:57.1N – 098:47.3E, Belawan Anchorage, Indonesia.
Duty watchman on routine rounds onboard an anchored chemical tanker noticed a person on the main deck. He immediately notified the OOW who in turn raised the alarm and crew mustered. Upon hearing the alarm, the person escaped empty handed in a wooden motor boat with his three accomplices. The incident was reported to port authorities.",NA,"Chemical Tanker","Anchored","imb"
114.416666666667,-3.71805555555556,"Attempted","Taboneo Anchorage","IDN","IDN",21.697498294893,114.536875847,-3.56340911299992,"27.12.2015: 2200 LT: Posn: 03:43.5S-114:25.8E, Taboneo Anchorage, Indonesia.
Four robbers approached an anchored bulk carrier. One robber attempted to board the vessel via the hawse pipe but was spotted by the alert crew who raised the alarm. Seeing the alerted crew the robbers aborted and moved away.",NA,"Bulk Carrier","Anchored","imb"
104.15,0.733333333333333,"Boarded","Galang Anchorage, Batam","IDN","IDN",4.84414661029489,104.191661004,0.745998440000051,"15.01.2016: 0100 LT: Posn: 00:44N - 104:09E, Galang Anchorage, Batam, Indonesia.
Four robbers boarded an anchored offshore support vessel. Oiler noticed the robbers via the security camera and informed the OOW. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.",NA,"Offshore Support Vessel","Anchored","imb"
106.874313354492,-6.10569297536559,"Boarded","Berth 202, Tanjung Priok Port, Jakarta","IDN","IDN",4.061930571886,106.837738477,-6.10271575299993,"27.02.2016 to 03.03.2016: Posn: Berth 202, Tanjung Priok Port, Jakarta, Indonesia.
While at berth, unauthorized persons boarded a bulk carrier and escaped with ship’s properties. The ship departed from berth to OPL Jakarta anchorage where the theft was discovered when the duty crew noticed the store’s padlock broken. Alarm raised and crew mustered. A search was carried out and ship’s properties were reported stolen.",NA,"Bulk Carrier","Berthed","imb"
106.87225341797,-5.8974567569002,"Boarded","Tg. Priok, Jakarta Anchorage","IDN","IDN",16.7594728568003,107.021250847,-5.92408619599991,"22.03.2016: 0120 LT: Posn: 06:00.6S - 106:54.0E, Tg. Priok, Jakarta Anchorage, Indonesia.
Five robbers boarded an anchored bulk carrier. Duty AB on routine rounds was attacked and hit on the head. One robber stood guard near the AB, while the remaining entered the accommodation. The AB managed to call the bridge on the walkie-talkie. Alarm raised and crew mustered. Hearing the alarm and seeing the alerted crew, the robbers escaped with items stolen from the engine room.",NA,"Bulk Carrier","Anchored","imb"
125.196050930553,1.44147788781657,"Boarded","Samudra Jetty No.2, Bitung Port","IDN","IDN",1.77615887381179,125.204925977,1.42812734600005,"22.03.2016: Night Hours: Posn: 01:26.31N - 125:11.47E, Samudra Jetty No.2, Bitung Port, Indonesia.
Robbers boarded a berthed product tanker during cargo operations. They broke into the safety locker, stole ship’s equipment and escaped unnoticed. The incident was noticed during routine inspection upon departure. Incident reported to Owners.",NA,"Product Tanker","Berthed","imb"
106.9,-6,"Attempted","Tg. Priok, Jakarta Anchorage","IDN","IDN",10.9712743891295,106.99903405,-6.00351327899995,"30.03.2016: 0130 LT: Posn: 06:00S - 106:54E, Tg. Priok, Jakarta Anchorage, Indonesia.
Three skiffs approached and attempted to board a bulk carrier at anchored. Alarm raised and crew mustered. The crew managed to deter the robbers by using the water cannon.",NA,"Bulk Carrier","Anchored","imb"
117.568888888889,-0.25,"Boarded","Samarinda Anchorage","IDN","IDN",12.3588503804393,117.495371941,-0.333754164999959,"01.04.2016: 0145 LT: Posn: 00:15.2S – 117:34.8E, Samarinda Anchorage, Indonesia.
D/O onboard an anchored bulk carrier heard voices on the forecastle deck. Alarm raised and an announcement was made on the PA system. As crew rushed to the location the robbers escaped with stolen ship’s stores. Master tried to contact the coast guard but received no response.",NA,"Bulk Carrier","Anchored","imb"
106.9096875,-5.99562326449643,"Boarded","Jakarta Anchorage","IDN","IDN",9.93030341171378,106.99903405,-6.00351327899995,"03.04.2016: 2345 LT: Posn: 05:59.4S – 106:54.3E, Jakarta Anchorage, Indonesia.
Five robbers boarded an anchored container ship using a hook attached with a rope. Alert crew noticed the robbers and raised the alarm. Seeing the alerted crew, the robbers jumped overboard and escaped. Nothing reported stolen. Incident reported to pilot station and local agent who then reported to the port police. When the ship came alongside on 04.04.2016, the port police boarded the ship for investigation.",NA,"Container","Anchored","imb"
110.366666666667,-6.9,"Boarded","Semarang Anchorage","IDN","IDN",7.65290805503024,110.33464603,-6.96135833099993,"12.04.2016: 0730 LT: Posn: 06:54S – 110:22E, Semarang Anchorage, Indonesia.
Three robbers boarded an anchored container ship. Crew on duty sighted robbers in the engine room and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen engine spare parts.",NA,"Container","Anchored","imb"
104.866666666667,1.5,"Attempted","Around 24nm NE of Bintan Island","IDN","IDN",43.9130669851093,104.586924675,1.21991608300004,"17.04.2016: 2345 LT: Posn: 01:30N – 104:52E, Around 24nm NE of Bintan Island, Indonesia.
Four persons in a wooden boat approached and attempted to board an anchored general cargo ship. Alarm raised, whistle sounded and crew mustered. Hearing the alarm and seeing the crew alertness, the persons aborted the attempted boarding and moved away.",NA,"General Cargo","Anchored","imb"
98.75,3.93333333333333,"Boarded","Belawan Anchorage","IDN","IDN",8.41022811318008,98.6766198010001,3.91454693300005,"19.04.2016: 0247 LT: Posn: 03:56N – 098:45E, Belawan Anchorage, Indonesia.
Duty AB on routine rounds noticed a robber on the forecastle deck and informed the OOW who raised the alarm. Upon hearing the alarm the robber escaped. All crew mustered and a thorough search was made. Incident was reported to the port control. No response received.",NA,"Chemical Tanker",NA,"imb"
103.933333333333,1.15,"Boarded","Batu Ampar Anchorage, Pulau Batam","IDN","IDN",2.05204453377744,103.944509311,1.13523997600009,"25.04.2016: 0400 LT: Posn: 01:09.35N – 103:56.68E, Batu Ampar Anchorage, Pulau Batam, Indonesia.
Four robbers in a wooden boat approached and boarded an anchored dredger via the stern. They stole ship’s properties and escaped. Incident reported to the coastal state. The authorities boarded the ship on the following day for investigations.",NA,"Dredger","Anchored","imb"
117.666666666667,-0.25,"Boarded","Samarinda Anchorage","IDN","IDN",19.093581177416,117.630137566,-0.418715101999908,"04.05.2016: 0500 LT: Posn: 00:15S - 117:40E, Samarinda Anchorage, Indonesia.
Four robbers armed with knives boarded a bulk carrier at anchor. They tied up the duty AB on patrol. Alarm raised and crew mustered. The robbers escaped with stolen ship’s stores.",NA,"Bulk Carrier",NA,"imb"
116.866666666667,-1.33333333333333,"Boarded","Balikpapan Inner Anchorage","IDN","IDN",7.79741856454488,116.851817254,-1.26441822699991,"04.05.2016: 0330 LT: Posn: 01:20S - 116:52E, Balikpapan Inner Anchorage, Indonesia.
Robbers boarded a bulk carrier underway, stole ship’s stores and property and escaped. The theft was noticed by the duty crew on routine rounds.",NA,"Bulk Carrier",NA,"imb"
108.6575,-2.08,"Hijacked","Around 21nm South of Pulau Serutu","IDN","IDN",40.5523926591689,108.677256707,-1.71379973799992,"07.05.2016: 2045 LT: Posn: 02:04.48S – 108:39.27E, Around 21nm South of Pulau Serutu, Indonesia.
A product tanker underway, enroute from Singapore to Sunda Straits was boarded by armed pirates. They took hostage all crew members and hijacked the tanker. As the Owners failed to receive the updates from the Master, they reported the incident to the IMB Piracy Reporting Centre who in turn reported and liaised with the Indonesian Authorities. The IMB PRC sent a broadcast to all ships to look out for the hijacked tanker. The Indonesian Navy dispatched their patrol boats, located and intercepted the tanker and rescued the crew. Nine pirates detained. All crew reported safe.",NA,"Product Tanker",NA,"imb"
109.6,3.33333333333333,"Boarded","Around 48nm NE of Pulau Subi Besar","IDN","IDN",87.06187867573,108.898610873,2.98285553600005,"08.05.2016: 2050 LT: Posn: 03:20N – 109:36E, Around 48nm NE of Pulau Subi Besar, Indonesia.
While enroute from Labuan to Kuantan, 3/E onboard a chemical tanker underway noticed some unauthorized persons trying to enter the accommodation. The 3/E immediately informed the D/O who in turn raised the alarm and switched on all deck lights. Crew mustered and a search was carried out. Nothing reported stolen.",NA,"Chemical Tanker",NA,"imb"
117.566666666667,-0.233333333333333,"Boarded","Samarinda Anchorage","IDN","IDN",12.6557088441748,117.456390821,-0.205498955999929,"18.05.2016: 0001 - 0400 LT: Posn: 00:14S - 117:34E, Samarinda Anchorage, Indonesia.
A robber boarded an anchored bulk carrier unnoticed, stole ship’s properties and escaped. The incident was discovered later by the crew during routine rounds.",NA,"Bulk Carrier","Anchored","imb"
103.95,1.18333333333333,"Boarded","Batam Anchorage","IDN","IDN",4.75039294853169,103.95582116,1.14077383000006,"19.05.2016: 0430 LT: Posn: 01:11N – 103:57E, Batam Anchorage, Indonesia.
Four robbers in a small craft boarded an anchored research vessel, stole ship’s properties and escaped.",NA,"Research Vessel","Anchored","imb"
103.966666666667,1.16666666666667,"Boarded","Batam Anchorage","IDN","IDN",2.76444086547242,103.967051629,1.14166901200008,"21.05.2016: 0330 LT: Posn: 01:10N – 103:58E, Batam Anchorage, Indonesia.
Six robbers in a skiff approached and came alongside an anchored tug. Four robbers wearing ski masks managed to board the vessel. Duty watchman noticed the robbers and informed the D/O on the bridge who raised the alarm and crew mustered. Upon hearing the alarm and seeing the crew alertness, the robbers escaped. Nothing reported stolen.",NA,"Tug","Anchored","imb"
103.95,1.16666666666667,"Boarded","Around 2.5nm West of Batu Ampar, Batam Island","IDN","IDN",2.93548111083497,103.95582116,1.14077383000006,"16.06.2016: 0300 LT: Posn: 01:10N - 103:57E, Around 2.5nm West of Batu Ampar, Batam Island, Indonesia.
Four robbers armed with guns boarded an anchored Heavy Lift Carrier, held hostage the duty AB at gun point, stole ship’s engine spares and escaped. Theft reported to the authorities via the ships agent",NA,"Heavy Load Carrier","Anchored","imb"
101.484360957676,1.68793527387723,"Boarded","Dumai Anchorage","IDN","IDN",1.52003050912419,101.494476759,1.67869700700004,"18.06.2016: 0110 LT: Posn: 01:41.9N – 101:29.2E, Dumai Anchorage, Indonesia.
Three robbers boarded an anchored product tanker. Duty AB on routine rounds noticed the robbers and informed the D/O who raised the alarm and crew mustered. One of the robbers rushed towards the duty AB and threatened him with a knife not to make any movements. Hearing the alarm and seeing the crew alertness, the robbers jumped overboard and escaped with their accomplices in their boat. A search was made throughout the tanker. The padlock to the steering gear room entrance was found broken, but nothing reported stolen. Attempts made to call the port control via vhf channel received no response.",NA,"Product Tanker","Anchored","imb"
101.510277777778,1.69583333333333,"Boarded","Dumai Inner Anchorage","IDN","IDN",2.58490811979895,101.494476759,1.67869700700004,"21.06.2016: 0540 LT: Posn: 01:41.45N – 101:30.37E, Dumai Inner Anchorage, Indonesia.
Three robbers armed with knives boarded an anchored bulk carrier. Two robbers managed to enter the engine room via the open skylight. They threatened the duty oiler with knives and ordered him not to raise the alarm. The robbers then stole engine spares and escaped. After the robbers left the oiler informed the D/O who in turn raised the alarm and crew mustered. No injuries to crew members. Incident reported to local authorities.",NA,"Bulk Carrier","Anchored","imb"
116.8,-1.46666666666667,"Attempted","Balikpapan Anchorage","IDN","IDN",11.9618746514395,116.762380405,-1.36532968499995,"28.06.2016: 0050 LT: Posn: 01:28.0S – 116:48.0E, Balikpapan Anchorage, Indonesia.
Two unauthorised persons attempted to board an anchored tanker. Alert duty crew noticed the persons and informed the bridge officer. Alarm raised and crew mustered. Upon hearing the alarm and seeing the crew alertness, the unauthorised persons aborted the boarding. All crew safe. Port control and Pertamina pilots informed.",NA,"Crude Oil Tanker","Anchored","imb"
105.166666666667,3,"Boarded","Around 26nm WSW of Mangkai Island","IDN","IDN",57.2906390737494,105.681895379,3.01146067900004,"28.06.2016: 1945 UTC: Posn: 03:00N – 105:10E, Around 26nm WSW of Mangkai Island, Indonesia.
Ten pirates boarded a tanker and entered the bridge as the 2/Off was altering course. They held the 2/Off and the duty AB hostage at gun point and beat them. They then took the 2/Off to the Master's cabin and took the Master and the other crew hostage as well. The pirates stole the GPS and Navtex equipment and removed the cabling from the remaining satellite communication equipment. Before escaping they stole cash and other personal effects from the crew and released the Master.",NA,"Product Tanker",NA,"imb"
117.6175,-0.251388888888889,"Boarded","Muara Berau Anchorage, Samarinda","IDN","IDN",16.363734303052,117.495371941,-0.333754164999959,"03.07.2016: 0435 LT: Posn: 00:15.5S - 117:37.3E, Muara Berau Anchorage, Samarinda, Indonesia.
Robbers boarded an anchored bulk carrier, stole ship’s stores and escaped. The theft was noticed by the duty crew during routine rounds.",NA,"Bulk Carrier","Anchored","imb"
114.455118815104,-3.66414676705569,"Boarded","Taboneo Anchorage","IDN","IDN",14.3732779801483,114.536875847,-3.56340911299992,"10.07.2016: 0500 LT: Posn: 03:41.17S – 114:25.2W, Taboneo Anchorage, Indonesia.
Robbers boarded an anchored bulk carrier unnoticed and escaped with ship’s properties. The theft was discovered by the duty crew while performing routine rounds. Two mooring ropes were reported stolen. Port control informed.",NA,"Bulk Carrier","Anchored","imb"
117.66777777778,-0.28472222222222,"Boarded","Muara Berau Anchorage, Samarinda","IDN","IDN",15.3972437493589,117.630137566,-0.418715101999908,"15.07.2016: 0500 LT: Posn: 00:17.5S - 117:40.4E, Muara Berau Anchorage, Samarinda, Indonesia.
Duty crew noticed one robber with long knives onboard an anchored bulk carrier and another 3-4 robbers in the boat. The duty crew retreated into the accommodation and raised the alarm, resulting in the robbers escaping without stealing anything.",NA,"Bulk Carrier","Anchored","imb"
105.336944444444,2.91666666666667,"Boarded","Around 18nm SW of Pulau Mangkai","IDN","IDN",39.7554848187535,105.681895379,3.01146067900004,"16.07.2016: 2220 LT: Posn: 02:55N - 105:19E, Around 18nm SW of Pulau Mangkai, Indonesia.
Seven persons armed with knives boarded a bulk carrier while enroute to Lanshan. They tied up the Master and escaped with stolen cash, ship's properties and crew personal belongings.",NA,"Bulk Carrier",NA,"imb"
117.57527777778,-0.23,"Boarded","Samarinda Anchorage","IDN","IDN",13.5087917244148,117.456390821,-0.205498955999929,"24.07.2016: 2220 LT: Posn: 00:13.4S - 117:33.9E, Samarinda Anchorage, Indonesia.
Three robbers in a small wooden motor boat approached and boarded an anchored bulk carrier. Duty crew on routine rounds noticed the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped with stolen ship’s stores. A search was carried out throughout the ship. Incident reported to port control and the port police arrived at the location for investigation.",NA,"Bulk Carrier","Anchored","imb"
101.398315429688,1.72322037374092,"Boarded","SDS Terminal, Lubuk Gaung","IDN","IDN",1.46115110487888,101.39730879,1.73639557500007,"28.07.2016: 0520 LT: Posn: SDS Terminal, Lubuk Gaung, Indonesia.
Six robbers armed with knives boarded a berthed product tanker and entered the engine room. They took hostage the Oiler and 3/E, stole ship’s spares and 3/E's personal effects and escaped. Incident reported to the Port Control.",NA,"Product Tanker","Berthed","imb"
101.43333333333,1.7216666666667,"Boarded","Dumai Inner Anchorage","IDN","IDN",1.53810912946294,101.427012566,1.70929596600007,"06.09.2016: 2335 LT: Posn: 01:43.3N - 101:26.0E, Dumai Inner Anchorage, Indonesia.
Four armed robbers boarded an anchored bulk carrier and entered the engine room via the funnel door. They threatened the duty oiler with knives and tied him up. The robbers then stole engine spares and escaped. After the robbers left the oiler managed to free himself and alert the duty officer who in turn raised the alarm. No injuries to crew members. Incident reported to port authorities.",NA,"Bulk Carrier","Anchored","imb"
101.495,1.69666666666667,"Boarded","Dumai Inner Anchorage","IDN","IDN",1.98785221792015,101.494476759,1.67869700700004,"08.09.2016: 0345 LT: Posn: 01:41.8N – 101:29.7E, Dumai Inner Anchorage, Indonesia.
Four robbers armed with knives boarded an anchored tanker and entered into the engine room. Duty 2/E noticed the robbers and informed the D/O on the bridge who raised the alarm and all crew mustered. On hearing the alarm, the robbers escaped through the steering gear room with ship’s spares. Port control informed.",NA,"Crude Oil Tanker","Anchored","imb"
101.384427674611,1.7315746085075,"Boarded","Private Jetty, PT Semen Padang, Dumai","IDN","IDN",1.52919204584121,101.39730879,1.73639557500007,"14.09.2016: 0500 LT: Posn: 01:44N – 101:23E, Private Jetty, PT Semen Padang, Dumai, Indonesia. 
Five robbers wearing masks boarded a berthed bulk carrier during cargo operations. Duty crew noticed the robbers were armed with long knives and appeared to be aggressive. Alarm raised and crew mustered. Seeing the alerted crew, the robbers escaped. Local agents and port security informed.",NA,"Bulk Carrier","Berthed","imb"
104.168055555556,0.718055555555556,"Boarded","Galang, Batam","IDN","IDN",4.055934687552,104.191661004,0.745998440000051,"16.09.2016: Morning Hours: Posn: 00:43.5N - 104:10.5E, Galang, Batam, Indonesia.
During routine rounds on an anchored OSV, the Chief Engineer noticed the spares cabinet and lockers broken into and some items missing. The incident was reported to the authorities who boarded the vessel and inspected the vessel.",NA,"Offshore Tug","Anchored","imb"
109.066666666667,-7.76666666666667,"Boarded","Cilacap Anchorage","IDN","IDN",2.21378565666556,109.046641472,-7.76799895599993,"25.09.2016: 0230 LT: Posn: 07:46S – 109:04E, Cilacap Anchorage, Indonesia.
Three robbers armed with long knives boarded an anchored bulk carrier. They took hostage the duty AB, threatened and tied him with the gangway railing. Then, they entered into the engine room, took hostage and tied up the duty 2/E and oiler. The oiler managed to free himself and raised the alarm. The robbers escaped with the stolen engine spares. Crew mustered and a search was carried out. No injuries to crew members. Incident was reported to Port Authorities.",NA,"Bulk Carrier","Anchored","imb"
